id;is_sale;is_refund_paid;sales_date;giftcard_id;sales_price;store_id;store_name;merchant_id;from_table_id;from_table_name;is_returned_within_30_days;built_by_machinename
656083;0;0;17-01-2015 11:03;1945938;199;26;\N;7;328325;opl_xml_transactions;\N;GDPLUS-PROD
656084;1;0;17-01-2015 11:05;993872;199;26;\N;7;328326;opl_xml_transactions;\N;GDPLUS-PROD
658591;0;0;23-01-2015 14:16;1972243;290;26;\N;7;329594;opl_xml_transactions;\N;GDPLUS-PROD
658616;1;0;23-01-2015 14:52;1667870;499;26;\N;7;329620;opl_xml_transactions;\N;GDPLUS-PROD
658656;1;0;23-01-2015 16:01;1627584;299;26;\N;7;329672;opl_xml_transactions;\N;GDPLUS-PROD
659082;1;0;24-01-2015 13:57;1627587;299;26;\N;7;330001;opl_xml_transactions;\N;GDPLUS-PROD
660825;0;0;30-01-2015 14:57;1954641;249;26;\N;7;331190;opl_xml_transactions;\N;GDPLUS-PROD
661343;1;0;31-01-2015 12:46;1430906;269;26;\N;7;331521;opl_xml_transactions;\N;GDPLUS-PROD
661382;1;0;31-01-2015 13:21;1039327;269;26;\N;7;331557;opl_xml_transactions;\N;GDPLUS-PROD
662541;1;0;04-02-2015 17:11;1430913;269;26;\N;7;332411;opl_xml_transactions;\N;GDPLUS-PROD
662989;1;0;06-02-2015 12:07;1511647;799;26;\N;7;332735;opl_xml_transactions;\N;GDPLUS-PROD
663696;1;0;07-02-2015 15:13;1003703;199;26;\N;7;333276;opl_xml_transactions;\N;GDPLUS-PROD
664075;1;0;09-02-2015 14:41;1257687;269;26;\N;7;333530;opl_xml_transactions;\N;GDPLUS-PROD
664124;1;0;09-02-2015 16:10;1964960;149;26;\N;7;333559;opl_xml_transactions;\N;GDPLUS-PROD
664301;1;0;10-02-2015 15:35;1430917;269;26;\N;7;333697;opl_xml_transactions;\N;GDPLUS-PROD
664345;1;0;10-02-2015 16:36;1975985;290;26;\N;7;333730;opl_xml_transactions;\N;GDPLUS-PROD
664587;1;0;11-02-2015 16:10;1163780;269;26;\N;7;333887;opl_xml_transactions;\N;GDPLUS-PROD
665413;1;0;13-02-2015 15:57;1040888;269;26;\N;7;334456;opl_xml_transactions;\N;GDPLUS-PROD
666415;1;0;16-02-2015 16:03;1165797;269;26;\N;7;335157;opl_xml_transactions;\N;GDPLUS-PROD
666632;0;0;17-02-2015 15:28;1963043;149;26;\N;7;335280;opl_xml_transactions;\N;GDPLUS-PROD
666681;1;0;17-02-2015 17:27;1165800;269;26;\N;7;335329;opl_xml_transactions;\N;GDPLUS-PROD
666796;1;0;18-02-2015 12:40;1163781;269;26;\N;7;335420;opl_xml_transactions;\N;GDPLUS-PROD
666996;1;0;19-02-2015 10:34;1165795;269;26;\N;7;335551;opl_xml_transactions;\N;GDPLUS-PROD
667128;1;0;19-02-2015 15:30;1964959;149;26;\N;7;335638;opl_xml_transactions;\N;GDPLUS-PROD
667628;1;0;20-02-2015 17:21;1632456;299;26;\N;7;335986;opl_xml_transactions;\N;GDPLUS-PROD
673103;1;0;25-02-2015 16:46;1163784;269;26;\N;7;336964;opl_xml_transactions;\N;GDPLUS-PROD
673104;1;0;25-02-2015 16:46;1165792;269;26;\N;7;336965;opl_xml_transactions;\N;GDPLUS-PROD
673105;1;0;25-02-2015 16:46;1165791;269;26;\N;7;336966;opl_xml_transactions;\N;GDPLUS-PROD
673106;1;0;25-02-2015 16:46;1165441;269;26;\N;7;336967;opl_xml_transactions;\N;GDPLUS-PROD
673201;1;0;26-02-2015 12:41;1862833;399;26;\N;7;337064;opl_xml_transactions;\N;GDPLUS-PROD
673612;1;0;27-02-2015 14:56;1823253;499;26;\N;7;337496;opl_xml_transactions;\N;GDPLUS-PROD
673907;1;0;28-02-2015 11:19;1165453;269;26;\N;7;337803;opl_xml_transactions;\N;GDPLUS-PROD
673926;1;0;28-02-2015 11:42;1893054;269;26;\N;7;337830;opl_xml_transactions;\N;GDPLUS-PROD
674056;1;0;28-02-2015 14:23;1901076;269;26;\N;7;337964;opl_xml_transactions;\N;GDPLUS-PROD
703843;1;0;05-03-2015 12:27;1901084;269;26;\N;7;338865;opl_xml_transactions;\N;GDPLUS-PROD
704701;1;0;06-03-2015 18:14;1221634;199;26;\N;7;339313;opl_xml_transactions;\N;GDPLUS-PROD
706150;1;0;10-03-2015 15:37;1165787;269;26;\N;7;340000;opl_xml_transactions;\N;GDPLUS-PROD
706221;1;0;10-03-2015 17:28;1893061;269;26;\N;7;340035;opl_xml_transactions;\N;GDPLUS-PROD
706870;1;0;12-03-2015 12:42;1643493;299;26;\N;7;340337;opl_xml_transactions;\N;GDPLUS-PROD
706871;1;0;12-03-2015 12:42;1622650;299;26;\N;7;340338;opl_xml_transactions;\N;GDPLUS-PROD
707706;1;0;13-03-2015 16:50;1819854;995;26;\N;7;340775;opl_xml_transactions;\N;GDPLUS-PROD
709466;1;0;17-03-2015 16:15;1901077;269;26;\N;7;341594;opl_xml_transactions;\N;GDPLUS-PROD
710458;1;0;19-03-2015 14:19;993873;199;26;\N;7;341991;opl_xml_transactions;\N;GDPLUS-PROD
710741;1;0;20-03-2015 11:03;1520047;599;26;\N;7;342165;opl_xml_transactions;\N;GDPLUS-PROD
711156;1;0;20-03-2015 17:22;1893047;269;26;\N;7;342398;opl_xml_transactions;\N;GDPLUS-PROD
712988;1;0;25-03-2015 14:23;1261969;269;26;\N;7;343388;opl_xml_transactions;\N;GDPLUS-PROD
712989;1;0;25-03-2015 14:23;1165448;269;26;\N;7;343389;opl_xml_transactions;\N;GDPLUS-PROD
712990;1;0;25-03-2015 14:23;1257686;269;26;\N;7;343390;opl_xml_transactions;\N;GDPLUS-PROD
712991;1;0;25-03-2015 14:23;1165796;269;26;\N;7;343391;opl_xml_transactions;\N;GDPLUS-PROD
712992;1;0;25-03-2015 14:23;1165460;269;26;\N;7;343392;opl_xml_transactions;\N;GDPLUS-PROD
713756;0;0;27-03-2015 10:15;1844941;395;26;\N;7;343835;opl_xml_transactions;\N;GDPLUS-PROD
714560;1;0;28-03-2015 11:18;1491555;299;26;\N;7;344265;opl_xml_transactions;\N;GDPLUS-PROD
714561;1;0;28-03-2015 11:18;1165790;269;26;\N;7;344266;opl_xml_transactions;\N;GDPLUS-PROD
714971;1;0;28-03-2015 16:46;1964962;149;26;\N;7;344498;opl_xml_transactions;\N;GDPLUS-PROD
716100;1;0;31-03-2015 14:50;1654953;299;26;\N;7;345099;opl_xml_transactions;\N;GDPLUS-PROD
651658;0;0;02-01-2015 11:30;1520504;599;27;\N;7;324374;opl_xml_transactions;\N;GDPLUS-PROD
651667;0;0;02-01-2015 11:42;1700871;299;27;\N;7;324383;opl_xml_transactions;\N;GDPLUS-PROD
652116;0;0;03-01-2015 12:50;1669475;499;27;\N;7;324864;opl_xml_transactions;\N;GDPLUS-PROD
652199;1;0;03-01-2015 14:32;1517558;999;27;\N;7;324950;opl_xml_transactions;\N;GDPLUS-PROD
652681;1;0;05-01-2015 17:50;1962901;149;27;\N;7;325454;opl_xml_transactions;\N;GDPLUS-PROD
652766;1;0;06-01-2015 12:11;1798803;799;27;\N;7;325540;opl_xml_transactions;\N;GDPLUS-PROD
652778;1;0;06-01-2015 12:23;1798806;799;27;\N;7;325552;opl_xml_transactions;\N;GDPLUS-PROD
652905;1;0;06-01-2015 17:20;1650958;999;27;\N;7;325688;opl_xml_transactions;\N;GDPLUS-PROD
652975;1;0;07-01-2015 10:51;1517534;999;27;\N;7;325764;opl_xml_transactions;\N;GDPLUS-PROD
653039;1;0;07-01-2015 13:33;2429908;499;27;\N;7;325833;opl_xml_transactions;\N;GDPLUS-PROD
653097;0;0;07-01-2015 15:53;1500544;395;27;\N;7;325897;opl_xml_transactions;\N;GDPLUS-PROD
653376;1;0;08-01-2015 17:34;2374879;399;27;\N;7;326225;opl_xml_transactions;\N;GDPLUS-PROD
653532;1;0;09-01-2015 13:30;1640088;299;27;\N;7;326411;opl_xml_transactions;\N;GDPLUS-PROD
653585;0;0;09-01-2015 14:39;1239818;249;27;\N;7;326472;opl_xml_transactions;\N;GDPLUS-PROD
653610;0;0;09-01-2015 15:12;1221757;199;27;\N;7;326498;opl_xml_transactions;\N;GDPLUS-PROD
654026;1;0;10-01-2015 15:08;1897459;269;27;\N;7;326961;opl_xml_transactions;\N;GDPLUS-PROD
654237;1;0;12-01-2015 11:11;1006005;199;27;\N;7;327208;opl_xml_transactions;\N;GDPLUS-PROD
654248;1;0;12-01-2015 11:31;1931531;299;27;\N;7;327221;opl_xml_transactions;\N;GDPLUS-PROD
654504;1;0;13-01-2015 16:08;1877337;499;27;\N;7;327506;opl_xml_transactions;\N;GDPLUS-PROD
654794;1;0;15-01-2015 10:54;1998277;299;27;\N;7;327812;opl_xml_transactions;\N;GDPLUS-PROD
654795;1;0;15-01-2015 10:54;1502087;299;27;\N;7;327813;opl_xml_transactions;\N;GDPLUS-PROD
655008;1;0;15-01-2015 16:10;1448684;199;27;\N;7;327927;opl_xml_transactions;\N;GDPLUS-PROD
655744;1;0;16-01-2015 16:37;1638295;299;27;\N;7;328202;opl_xml_transactions;\N;GDPLUS-PROD
656199;1;0;17-01-2015 11:22;2178016;198;27;\N;7;328344;opl_xml_transactions;\N;GDPLUS-PROD
656318;1;0;17-01-2015 12:48;1667759;499;27;\N;7;328422;opl_xml_transactions;\N;GDPLUS-PROD
658435;1;0;23-01-2015 11:55;1224645;199;27;\N;7;329527;opl_xml_transactions;\N;GDPLUS-PROD
658584;1;0;23-01-2015 14:13;1931539;299;27;\N;7;329589;opl_xml_transactions;\N;GDPLUS-PROD
658585;1;0;23-01-2015 14:13;1931530;299;27;\N;7;329590;opl_xml_transactions;\N;GDPLUS-PROD
658587;1;0;23-01-2015 14:13;2371099;699;27;\N;7;329591;opl_xml_transactions;\N;GDPLUS-PROD
659020;1;0;24-01-2015 12:38;1224641;199;27;\N;7;329948;opl_xml_transactions;\N;GDPLUS-PROD
659181;1;0;24-01-2015 15:27;1962963;149;27;\N;7;330038;opl_xml_transactions;\N;GDPLUS-PROD
659396;0;0;26-01-2015 09:54;1909124;269;27;\N;7;330210;opl_xml_transactions;\N;GDPLUS-PROD
659483;1;0;26-01-2015 12:25;1239791;249;27;\N;7;330250;opl_xml_transactions;\N;GDPLUS-PROD
659517;1;0;26-01-2015 14:04;1239798;249;27;\N;7;330268;opl_xml_transactions;\N;GDPLUS-PROD
659665;1;0;27-01-2015 12:40;1648053;999;27;\N;7;330415;opl_xml_transactions;\N;GDPLUS-PROD
659917;1;0;28-01-2015 11:39;1500544;395;27;\N;7;330569;opl_xml_transactions;\N;GDPLUS-PROD
660201;1;0;29-01-2015 09:50;1827446;499;27;\N;7;330757;opl_xml_transactions;\N;GDPLUS-PROD
660689;0;0;30-01-2015 12:52;1931530;299;27;\N;7;331106;opl_xml_transactions;\N;GDPLUS-PROD
660691;0;0;30-01-2015 12:52;1931539;299;27;\N;7;331107;opl_xml_transactions;\N;GDPLUS-PROD
660693;0;0;30-01-2015 12:52;2371099;699;27;\N;7;331108;opl_xml_transactions;\N;GDPLUS-PROD
660802;1;0;30-01-2015 14:27;1037893;269;27;\N;7;331167;opl_xml_transactions;\N;GDPLUS-PROD
660927;1;0;30-01-2015 16:26;1517291;999;27;\N;7;331278;opl_xml_transactions;\N;GDPLUS-PROD
660988;1;0;30-01-2015 17:05;1844938;395;27;\N;7;331309;opl_xml_transactions;\N;GDPLUS-PROD
661352;1;0;31-01-2015 12:51;1885585;599;27;\N;7;331527;opl_xml_transactions;\N;GDPLUS-PROD
661383;1;0;31-01-2015 13:21;1885591;599;27;\N;7;331558;opl_xml_transactions;\N;GDPLUS-PROD
661734;1;0;01-02-2015 13:12;1226142;199;27;\N;7;331815;opl_xml_transactions;\N;GDPLUS-PROD
661927;1;0;02-02-2015 13:06;1517501;999;27;\N;7;331930;opl_xml_transactions;\N;GDPLUS-PROD
661946;1;0;02-02-2015 13:43;1432455;269;27;\N;7;331942;opl_xml_transactions;\N;GDPLUS-PROD
662023;1;0;02-02-2015 16:29;1732114;699;27;\N;7;332020;opl_xml_transactions;\N;GDPLUS-PROD
662119;0;0;03-02-2015 11:27;1936503;199;27;\N;7;332085;opl_xml_transactions;\N;GDPLUS-PROD
662121;1;0;03-02-2015 11:27;1936503;199;27;\N;7;332086;opl_xml_transactions;\N;GDPLUS-PROD
662944;1;0;06-02-2015 11:13;1640707;299;27;\N;7;332708;opl_xml_transactions;\N;GDPLUS-PROD
663070;1;0;06-02-2015 13:07;1815156;299;27;\N;7;332767;opl_xml_transactions;\N;GDPLUS-PROD
663163;1;0;06-02-2015 14:36;1500738;395;27;\N;7;332827;opl_xml_transactions;\N;GDPLUS-PROD
663209;1;0;06-02-2015 16:02;1815150;299;27;\N;7;332875;opl_xml_transactions;\N;GDPLUS-PROD
663212;1;0;06-02-2015 16:05;1655399;299;27;\N;7;332878;opl_xml_transactions;\N;GDPLUS-PROD
663391;1;0;07-02-2015 11:26;1811530;299;27;\N;7;333063;opl_xml_transactions;\N;GDPLUS-PROD
663471;1;0;07-02-2015 12:08;1002686;199;27;\N;7;333117;opl_xml_transactions;\N;GDPLUS-PROD
664015;1;0;09-02-2015 12:47;1980816;149;27;\N;7;333499;opl_xml_transactions;\N;GDPLUS-PROD
664016;1;0;09-02-2015 12:47;1962964;149;27;\N;7;333500;opl_xml_transactions;\N;GDPLUS-PROD
664707;1;0;12-02-2015 10:25;1812391;299;27;\N;7;333966;opl_xml_transactions;\N;GDPLUS-PROD
664922;0;0;12-02-2015 16:08;1805155;499;27;\N;7;334124;opl_xml_transactions;\N;GDPLUS-PROD
665120;1;0;13-02-2015 11:07;1893223;269;27;\N;7;334268;opl_xml_transactions;\N;GDPLUS-PROD
665255;1;0;13-02-2015 14:32;1816054;995;27;\N;7;334377;opl_xml_transactions;\N;GDPLUS-PROD
665811;1;0;14-02-2015 12:17;1497849;299;27;\N;7;334739;opl_xml_transactions;\N;GDPLUS-PROD
667056;1;0;19-02-2015 13:44;1776953;299;27;\N;7;335603;opl_xml_transactions;\N;GDPLUS-PROD
667151;1;0;19-02-2015 15:38;1657415;299;27;\N;7;335641;opl_xml_transactions;\N;GDPLUS-PROD
667427;0;0;20-02-2015 13:16;1816054;995;27;\N;7;335828;opl_xml_transactions;\N;GDPLUS-PROD
667785;1;0;21-02-2015 10:38;1005593;199;27;\N;7;336076;opl_xml_transactions;\N;GDPLUS-PROD
668248;1;0;22-02-2015 13:18;1006008;199;27;\N;7;336412;opl_xml_transactions;\N;GDPLUS-PROD
668519;0;0;23-02-2015 16:51;1497849;299;27;\N;7;336590;opl_xml_transactions;\N;GDPLUS-PROD
668961;1;0;25-02-2015 12:43;1981212;149;27;\N;7;336880;opl_xml_transactions;\N;GDPLUS-PROD
668972;1;0;25-02-2015 13:05;1226144;199;27;\N;7;336885;opl_xml_transactions;\N;GDPLUS-PROD
668993;1;0;25-02-2015 13:41;1520219;599;27;\N;7;336895;opl_xml_transactions;\N;GDPLUS-PROD
673098;1;0;25-02-2015 16:26;1669475;499;27;\N;7;336959;opl_xml_transactions;\N;GDPLUS-PROD
673337;1;0;26-02-2015 17:16;1655911;299;27;\N;7;337206;opl_xml_transactions;\N;GDPLUS-PROD
673626;1;0;27-02-2015 15:10;1165214;269;27;\N;7;337510;opl_xml_transactions;\N;GDPLUS-PROD
673683;1;0;27-02-2015 16:12;1671342;499;27;\N;7;337569;opl_xml_transactions;\N;GDPLUS-PROD
673905;1;0;28-02-2015 11:19;1224643;199;27;\N;7;337801;opl_xml_transactions;\N;GDPLUS-PROD
674061;1;0;28-02-2015 14:36;1909124;269;27;\N;7;337971;opl_xml_transactions;\N;GDPLUS-PROD
674073;1;0;28-02-2015 14:52;1664612;299;27;\N;7;337983;opl_xml_transactions;\N;GDPLUS-PROD
702522;1;0;02-03-2015 12:41;1512401;799;27;\N;7;338286;opl_xml_transactions;\N;GDPLUS-PROD
702981;1;0;02-03-2015 17:32;1498226;299;27;\N;7;338400;opl_xml_transactions;\N;GDPLUS-PROD
703268;0;0;03-03-2015 16:58;1955637;199;27;\N;7;338562;opl_xml_transactions;\N;GDPLUS-PROD
703767;1;0;05-03-2015 10:58;1699284;499;27;\N;7;338828;opl_xml_transactions;\N;GDPLUS-PROD
703854;1;0;05-03-2015 12:47;1855432;599;27;\N;7;338869;opl_xml_transactions;\N;GDPLUS-PROD
704323;1;0;06-03-2015 12:15;1038187;269;27;\N;7;339109;opl_xml_transactions;\N;GDPLUS-PROD
704337;1;0;06-03-2015 12:23;1812229;299;27;\N;7;339115;opl_xml_transactions;\N;GDPLUS-PROD
704623;1;0;06-03-2015 17:02;1226045;199;27;\N;7;339266;opl_xml_transactions;\N;GDPLUS-PROD
705008;1;0;07-03-2015 11:59;1893236;269;27;\N;7;339456;opl_xml_transactions;\N;GDPLUS-PROD
705218;1;0;07-03-2015 14:51;1813586;299;27;\N;7;339577;opl_xml_transactions;\N;GDPLUS-PROD
705265;1;0;07-03-2015 15:41;1998468;299;27;\N;7;339606;opl_xml_transactions;\N;GDPLUS-PROD
705277;1;0;07-03-2015 15:51;1226145;199;27;\N;7;339616;opl_xml_transactions;\N;GDPLUS-PROD
705843;1;0;09-03-2015 15:51;1813583;299;27;\N;7;339870;opl_xml_transactions;\N;GDPLUS-PROD
705888;1;0;09-03-2015 17:13;1224888;199;27;\N;7;339886;opl_xml_transactions;\N;GDPLUS-PROD
706992;1;0;12-03-2015 15:59;1508540;849;27;\N;7;340399;opl_xml_transactions;\N;GDPLUS-PROD
707701;1;0;13-03-2015 16:44;2076845;499;27;\N;7;340770;opl_xml_transactions;\N;GDPLUS-PROD
707763;1;0;13-03-2015 17:57;1657271;299;27;\N;7;340808;opl_xml_transactions;\N;GDPLUS-PROD
707919;1;0;14-03-2015 10:35;1228665;199;27;\N;7;340898;opl_xml_transactions;\N;GDPLUS-PROD
708244;1;0;14-03-2015 13:39;1498220;299;27;\N;7;341051;opl_xml_transactions;\N;GDPLUS-PROD
708724;0;0;16-03-2015 10:01;1956258;199;27;\N;7;341336;opl_xml_transactions;\N;GDPLUS-PROD
709045;0;0;16-03-2015 16:08;1447712;199;27;\N;7;341425;opl_xml_transactions;\N;GDPLUS-PROD
709047;1;0;16-03-2015 16:08;1447712;199;27;\N;7;341427;opl_xml_transactions;\N;GDPLUS-PROD
709048;0;0;16-03-2015 16:15;1447712;199;27;\N;7;341428;opl_xml_transactions;\N;GDPLUS-PROD
709153;1;0;16-03-2015 16:55;1512899;999;27;\N;7;341440;opl_xml_transactions;\N;GDPLUS-PROD
709370;0;0;17-03-2015 13:24;1645632;999;27;\N;7;341530;opl_xml_transactions;\N;GDPLUS-PROD
709861;1;0;17-03-2015 17:28;1981211;149;27;\N;7;341626;opl_xml_transactions;\N;GDPLUS-PROD
710593;1;0;19-03-2015 17:13;1520091;599;27;\N;7;342077;opl_xml_transactions;\N;GDPLUS-PROD
710725;1;0;20-03-2015 10:29;1813592;299;27;\N;7;342156;opl_xml_transactions;\N;GDPLUS-PROD
710848;1;0;20-03-2015 12:45;1813595;299;27;\N;7;342215;opl_xml_transactions;\N;GDPLUS-PROD
710850;0;0;20-03-2015 12:47;1813595;299;27;\N;7;342217;opl_xml_transactions;\N;GDPLUS-PROD
710861;0;0;20-03-2015 13:02;1934007;199;27;\N;7;342223;opl_xml_transactions;\N;GDPLUS-PROD
710862;1;0;20-03-2015 13:02;1934007;199;27;\N;7;342224;opl_xml_transactions;\N;GDPLUS-PROD
712128;1;0;23-03-2015 10:11;1903287;269;27;\N;7;342946;opl_xml_transactions;\N;GDPLUS-PROD
712428;1;0;24-03-2015 10:03;1813589;299;27;\N;7;343084;opl_xml_transactions;\N;GDPLUS-PROD
712495;1;0;24-03-2015 11:36;1699570;499;27;\N;7;343102;opl_xml_transactions;\N;GDPLUS-PROD
712501;1;0;24-03-2015 11:47;1230219;199;27;\N;7;343105;opl_xml_transactions;\N;GDPLUS-PROD
712589;1;0;24-03-2015 14:00;1998470;299;27;\N;7;343167;opl_xml_transactions;\N;GDPLUS-PROD
712810;1;0;25-03-2015 10:13;1497849;299;27;\N;7;343297;opl_xml_transactions;\N;GDPLUS-PROD
712820;1;0;25-03-2015 10:42;1512469;799;27;\N;7;343303;opl_xml_transactions;\N;GDPLUS-PROD
712840;0;0;25-03-2015 11:00;1699570;499;27;\N;7;343318;opl_xml_transactions;\N;GDPLUS-PROD
712841;1;0;25-03-2015 11:00;1699570;499;27;\N;7;343321;opl_xml_transactions;\N;GDPLUS-PROD
712842;0;0;25-03-2015 11:01;1699570;499;27;\N;7;343322;opl_xml_transactions;\N;GDPLUS-PROD
712843;1;0;25-03-2015 11:01;1787698;799;27;\N;7;343323;opl_xml_transactions;\N;GDPLUS-PROD
712980;1;0;25-03-2015 14:18;1646864;999;27;\N;7;343382;opl_xml_transactions;\N;GDPLUS-PROD
713337;1;0;26-03-2015 12:46;1931539;299;27;\N;7;343584;opl_xml_transactions;\N;GDPLUS-PROD
714064;0;0;27-03-2015 14:15;1840628;699;27;\N;7;343980;opl_xml_transactions;\N;GDPLUS-PROD
714488;1;0;28-03-2015 10:17;1224644;199;27;\N;7;344226;opl_xml_transactions;\N;GDPLUS-PROD
714785;1;0;28-03-2015 13:27;1813595;299;27;\N;7;344391;opl_xml_transactions;\N;GDPLUS-PROD
714847;1;0;28-03-2015 14:25;1661109;299;27;\N;7;344426;opl_xml_transactions;\N;GDPLUS-PROD
715465;1;0;30-03-2015 13:49;1813601;299;27;\N;7;344769;opl_xml_transactions;\N;GDPLUS-PROD
715501;1;0;30-03-2015 14:32;1512703;999;27;\N;7;344795;opl_xml_transactions;\N;GDPLUS-PROD
715612;1;0;30-03-2015 16:26;1813598;299;27;\N;7;344850;opl_xml_transactions;\N;GDPLUS-PROD
716063;1;0;31-03-2015 14:22;1891792;269;27;\N;7;345075;opl_xml_transactions;\N;GDPLUS-PROD
716064;1;0;31-03-2015 14:22;1903173;269;27;\N;7;345076;opl_xml_transactions;\N;GDPLUS-PROD
651681;1;0;02-01-2015 12:10;1440745;199;32;\N;7;324397;opl_xml_transactions;\N;GDPLUS-PROD
651803;1;0;02-01-2015 14:40;1893276;269;32;\N;7;324524;opl_xml_transactions;\N;GDPLUS-PROD
651876;1;0;02-01-2015 15:54;1858442;599;32;\N;7;324614;opl_xml_transactions;\N;GDPLUS-PROD
652064;0;0;03-01-2015 11:36;1822469;499;32;\N;7;324812;opl_xml_transactions;\N;GDPLUS-PROD
652152;1;0;03-01-2015 13:37;2178001;198;32;\N;7;324900;opl_xml_transactions;\N;GDPLUS-PROD
652190;0;0;03-01-2015 14:19;1628807;299;32;\N;7;324941;opl_xml_transactions;\N;GDPLUS-PROD
652218;1;0;03-01-2015 15:06;1223591;199;32;\N;7;324969;opl_xml_transactions;\N;GDPLUS-PROD
652317;0;0;04-01-2015 11:00;1893893;269;32;\N;7;325068;opl_xml_transactions;\N;GDPLUS-PROD
652325;1;0;04-01-2015 11:23;1224337;199;32;\N;7;325076;opl_xml_transactions;\N;GDPLUS-PROD
652451;0;0;04-01-2015 15:56;1644337;299;32;\N;7;325210;opl_xml_transactions;\N;GDPLUS-PROD
652595;1;0;05-01-2015 14:36;1628989;299;32;\N;7;325362;opl_xml_transactions;\N;GDPLUS-PROD
652608;1;0;05-01-2015 15:06;1840571;699;32;\N;7;325378;opl_xml_transactions;\N;GDPLUS-PROD
652815;0;0;06-01-2015 14:09;1440317;199;32;\N;7;325594;opl_xml_transactions;\N;GDPLUS-PROD
653040;1;0;07-01-2015 13:33;1257203;269;32;\N;7;325834;opl_xml_transactions;\N;GDPLUS-PROD
653074;0;0;07-01-2015 15:00;1847958;849;32;\N;7;325874;opl_xml_transactions;\N;GDPLUS-PROD
653356;0;0;08-01-2015 17:14;1788263;799;32;\N;7;326205;opl_xml_transactions;\N;GDPLUS-PROD
653461;0;0;09-01-2015 11:28;1808717;299;32;\N;7;326328;opl_xml_transactions;\N;GDPLUS-PROD
653462;0;0;09-01-2015 11:28;1501724;299;32;\N;7;326329;opl_xml_transactions;\N;GDPLUS-PROD
653498;0;0;09-01-2015 12:41;1671929;499;32;\N;7;326371;opl_xml_transactions;\N;GDPLUS-PROD
653512;0;0;09-01-2015 13:02;1511918;799;32;\N;7;326385;opl_xml_transactions;\N;GDPLUS-PROD
653514;0;0;09-01-2015 13:03;1511918;799;32;\N;7;326388;opl_xml_transactions;\N;GDPLUS-PROD
653515;1;0;09-01-2015 13:03;1517728;999;32;\N;7;326389;opl_xml_transactions;\N;GDPLUS-PROD
653885;1;0;10-01-2015 12:44;1631214;299;32;\N;7;326812;opl_xml_transactions;\N;GDPLUS-PROD
653945;1;0;10-01-2015 13:49;1223581;199;32;\N;7;326878;opl_xml_transactions;\N;GDPLUS-PROD
654128;1;0;11-01-2015 11:37;1845286;395;32;\N;7;327090;opl_xml_transactions;\N;GDPLUS-PROD
654261;1;0;12-01-2015 12:33;2372194;2195;32;\N;7;327236;opl_xml_transactions;\N;GDPLUS-PROD
654296;0;0;12-01-2015 14:41;1644756;299;32;\N;7;327276;opl_xml_transactions;\N;GDPLUS-PROD
654359;1;0;12-01-2015 18:16;1449658;199;32;\N;7;327345;opl_xml_transactions;\N;GDPLUS-PROD
654494;0;0;13-01-2015 15:43;1820389;995;32;\N;7;327496;opl_xml_transactions;\N;GDPLUS-PROD
654503;1;0;13-01-2015 16:03;1973675;290;32;\N;7;327505;opl_xml_transactions;\N;GDPLUS-PROD
654687;1;0;14-01-2015 15:50;1936332;199;32;\N;7;327698;opl_xml_transactions;\N;GDPLUS-PROD
654858;1;0;15-01-2015 14:21;1517725;999;32;\N;7;327877;opl_xml_transactions;\N;GDPLUS-PROD
654859;1;0;15-01-2015 14:24;1892907;269;32;\N;7;327878;opl_xml_transactions;\N;GDPLUS-PROD
655679;1;0;16-01-2015 15:49;2375191;399;32;\N;7;328170;opl_xml_transactions;\N;GDPLUS-PROD
655742;1;0;16-01-2015 16:36;2373950;399;32;\N;7;328201;opl_xml_transactions;\N;GDPLUS-PROD
656279;1;0;17-01-2015 12:27;1965209;149;32;\N;7;328386;opl_xml_transactions;\N;GDPLUS-PROD
656328;1;0;17-01-2015 12:52;1624192;299;32;\N;7;328427;opl_xml_transactions;\N;GDPLUS-PROD
656540;1;0;17-01-2015 13:47;1508133;499;32;\N;7;328470;opl_xml_transactions;\N;GDPLUS-PROD
657436;1;0;19-01-2015 15:01;1936325;199;32;\N;7;328809;opl_xml_transactions;\N;GDPLUS-PROD
657671;1;0;20-01-2015 14:05;1224908;199;32;\N;7;328946;opl_xml_transactions;\N;GDPLUS-PROD
657958;1;0;21-01-2015 14:57;1630747;299;32;\N;7;329143;opl_xml_transactions;\N;GDPLUS-PROD
657998;1;0;21-01-2015 16:44;1859040;599;32;\N;7;329192;opl_xml_transactions;\N;GDPLUS-PROD
658345;1;0;22-01-2015 17:34;1664366;299;32;\N;7;329447;opl_xml_transactions;\N;GDPLUS-PROD
658364;1;0;22-01-2015 18:33;1910585;269;32;\N;7;329466;opl_xml_transactions;\N;GDPLUS-PROD
658429;1;0;23-01-2015 11:52;1808717;299;32;\N;7;329524;opl_xml_transactions;\N;GDPLUS-PROD
658431;1;0;23-01-2015 11:52;1494540;299;32;\N;7;329525;opl_xml_transactions;\N;GDPLUS-PROD
658718;1;0;23-01-2015 17:21;1225164;199;32;\N;7;329745;opl_xml_transactions;\N;GDPLUS-PROD
658797;1;0;23-01-2015 18:41;1994361;299;32;\N;7;329793;opl_xml_transactions;\N;GDPLUS-PROD
658966;0;0;24-01-2015 11:43;1894440;269;32;\N;7;329893;opl_xml_transactions;\N;GDPLUS-PROD
658985;1;0;24-01-2015 12:05;1884021;599;32;\N;7;329913;opl_xml_transactions;\N;GDPLUS-PROD
